match_id,date,matchday,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,home_goals_ht,away_goals_ht,result
497718,2025-04-06 13:00:00+00:00,31,73,Tottenham,340,Southampton,3,1,2,0,HOME_TEAM
497711,2025-04-06 13:00:00+00:00,31,402,Brentford,61,Chelsea,0,0,0,0,DRAW
497717,2025-04-06 15:30:00+00:00,31,66,Man United,65,Man City,0,0,0,0,DRAW
497716,2025-04-07 19:00:00+00:00,31,338,Leicester City,67,Newcastle,0,3,0,3,AWAY_TEAM
497725,2025-04-12 11:30:00+00:00,32,65,Man City,354,Crystal Palace,5,2,2,2,HOME_TEAM
497722,2025-04-12 14:00:00+00:00,32,397,Brighton Hove,338,Leicester City,2,2,1,1,DRAW
497727,2025-04-12 14:00:00+00:00,32,351,Nottingham,62,Everton,0,1,0,0,AWAY_TEAM
497728,2025-04-12 14:00:00+00:00,32,340,Southampton,58,Aston Villa,0,3,0,0,AWAY_TEAM
497721,2025-04-12 16:30:00+00:00,32,57,Arsenal,402,Brentford,1,1,0,0,DRAW
497723,2025-04-13 13:00:00+00:00,32,61,Chelsea,349,Ipswich Town,2,2,0,2,DRAW
497724,2025-04-13 13:00:00+00:00,32,64,Liverpool,563,West Ham,2,1,1,0,HOME_TEAM
497729,2025-04-13 13:00:00+00:00,32,76,Wolverhampton,73,Tottenham,4,2,2,0,HOME_TEAM
497726,2025-04-13 15:30:00+00:00,32,67,Newcastle,66,Man United,4,1,1,1,HOME_TEAM
497720,2025-04-14 19:00:00+00:00,32,1044,Bournemouth,63,Fulham,1,0,1,0,HOME_TEAM
497698,2025-04-16 18:30:00+00:00,29,67,Newcastle,354,Crystal Palace,5,0,4,0,HOME_TEAM
497731,2025-04-19 14:00:00+00:00,33,402,Brentford,397,Brighton Hove,4,2,1,1,HOME_TEAM
497732,2025-04-19 14:00:00+00:00,33,354,Crystal Palace,1044,Bournemouth,0,0,0,0,DRAW
497733,2025-04-19 14:00:00+00:00,33,62,Everton,65,Man City,0,2,0,0,AWAY_TEAM
497739,2025-04-19 14:00:00+00:00,33,563,West Ham,340,Southampton,1,1,0,0,DRAW
497730,2025-04-19 16:30:00+00:00,33,58,Aston Villa,67,Newcastle,4,1,1,1,HOME_TEAM
497734,2025-04-20 13:00:00+00:00,33,63,Fulham,61,Chelsea,1,2,1,0,AWAY_TEAM
497735,2025-04-20 13:00:00+00:00,33,349,Ipswich Town,57,Arsenal,0,4,0,2,AWAY_TEAM
497737,2025-04-20 13:00:00+00:00,33,66,Man United,76,Wolverhampton,0,1,0,0,AWAY_TEAM
497736,2025-04-20 15:30:00+00:00,33,338,Leicester City,64,Liverpool,0,1,0,0,AWAY_TEAM
497738,2025-04-21 19:00:00+00:00,33,73,Tottenham,351,Nottingham,1,2,0,2,AWAY_TEAM
497745,2025-04-22 19:00:00+00:00,34,65,Man City,58,Aston Villa,2,1,1,1,HOME_TEAM
497741,2025-04-23 19:00:00+00:00,34,57,Arsenal,354,Crystal Palace,2,2,2,1,DRAW
497743,2025-04-26 11:30:00+00:00,34,61,Chelsea,62,Everton,1,0,1,0,HOME_TEAM
497742,2025-04-26 14:00:00+00:00,34,397,Brighton Hove,563,West Ham,3,2,1,0,HOME_TEAM
497746,2025-04-26 14:00:00+00:00,34,67,Newcastle,349,Ipswich Town,3,0,1,0,HOME_TEAM
497748,2025-04-26 14:00:00+00:00,34,340,Southampton,63,Fulham,1,2,1,0,AWAY_TEAM
497749,2025-04-26 14:00:00+00:00,34,76,Wolverhampton,338,Leicester City,3,0,1,0,HOME_TEAM
497740,2025-04-27 13:00:00+00:00,34,1044,Bournemouth,66,Man United,1,1,1,0,DRAW
497744,2025-04-27 15:30:00+00:00,34,64,Liverpool,73,Tottenham,5,1,3,1,HOME_TEAM
497747,2025-05-01 18:30:00+00:00,34,351,Nottingham,402,Brentford,0,2,0,1,AWAY_TEAM
497758,2025-05-02 19:00:00+00:00,35,65,Man City,76,Wolverhampton,1,0,1,0,HOME_TEAM
497751,2025-05-03 11:30:00+00:00,35,58,Aston Villa,63,Fulham,1,0,1,0,HOME_TEAM
497757,2025-05-03 14:00:00+00:00,35,338,Leicester City,340,Southampton,2,0,2,0,HOME_TEAM
497756,2025-05-03 14:00:00+00:00,35,62,Everton,349,Ipswich Town,2,2,2,1,DRAW
497750,2025-05-03 16:30:00+00:00,35,57,Arsenal,1044,Bournemouth,1,2,1,0,AWAY_TEAM
497752,2025-05-04 13:00:00+00:00,35,402,Brentford,66,Man United,4,3,2,1,HOME_TEAM
497753,2025-05-04 13:00:00+00:00,35,397,Brighton Hove,67,Newcastle,1,1,1,0,DRAW
497759,2025-05-04 13:00:00+00:00,35,563,West Ham,73,Tottenham,1,1,1,1,DRAW
497754,2025-05-04 15:30:00+00:00,35,61,Chelsea,64,Liverpool,3,1,1,0,HOME_TEAM
497755,2025-05-05 19:00:00+00:00,35,354,Crystal Palace,351,Nottingham,1,1,0,0,DRAW
497769,2025-05-10 14:00:00+00:00,36,76,Wolverhampton,397,Brighton Hove,0,2,0,1,AWAY_TEAM
497761,2025-05-10 14:00:00+00:00,36,63,Fulham,62,Everton,1,3,1,1,AWAY_TEAM
497762,2025-05-10 14:00:00+00:00,36,349,Ipswich Town,402,Brentford,0,1,0,1,AWAY_TEAM
497767,2025-05-10 14:00:00+00:00,36,340,Southampton,65,Man City,0,0,0,0,DRAW
497760,2025-05-10 16:30:00+00:00,36,1044,Bournemouth,58,Aston Villa,0,1,0,1,AWAY_TEAM
497765,2025-05-11 11:00:00+00:00,36,67,Newcastle,61,Chelsea,2,0,1,0,HOME_TEAM
497764,2025-05-11 13:15:00+00:00,36,66,Man United,563,West Ham,0,2,0,1,AWAY_TEAM
497766,2025-05-11 13:15:00+00:00,36,351,Nottingham,338,Leicester City,2,2,1,1,DRAW
497768,2025-05-11 13:15:00+00:00,36,73,Tottenham,354,Crystal Palace,0,2,0,1,AWAY_TEAM
497763,2025-05-11 15:30:00+00:00,36,64,Liverpool,57,Arsenal,2,2,2,0,DRAW
497771,2025-05-16 18:30:00+00:00,37,58,Aston Villa,73,Tottenham,2,0,0,0,HOME_TEAM
497774,2025-05-16 19:15:00+00:00,37,61,Chelsea,66,Man United,1,0,0,0,HOME_TEAM
497776,2025-05-18 11:00:00+00:00,37,62,Everton,340,Southampton,2,0,2,0,HOME_TEAM
497779,2025-05-18 13:15:00+00:00,37,563,West Ham,351,Nottingham,1,2,0,1,AWAY_TEAM
497772,2025-05-18 14:00:00+00:00,37,402,Brentford,63,Fulham,2,3,2,1,AWAY_TEAM
497777,2025-05-18 14:00:00+00:00,37,338,Leicester City,349,Ipswich Town,2,0,1,0,HOME_TEAM
497770,2025-05-18 15:30:00+00:00,37,57,Arsenal,67,Newcastle,1,0,0,0,HOME_TEAM
497773,2025-05-19 19:00:00+00:00,37,397,Brighton Hove,64,Liverpool,3,2,1,2,HOME_TEAM
497775,2025-05-20 19:00:00+00:00,37,354,Crystal Palace,76,Wolverhampton,4,2,2,1,HOME_TEAM
497778,2025-05-20 19:00:00+00:00,37,65,Man City,1044,Bournemouth,3,1,2,0,HOME_TEAM
497780,2025-05-25 15:00:00+00:00,38,1044,Bournemouth,338,Leicester City,2,0,0,0,HOME_TEAM
497781,2025-05-25 15:00:00+00:00,38,63,Fulham,65,Man City,0,2,0,1,AWAY_TEAM
497782,2025-05-25 15:00:00+00:00,38,349,Ipswich Town,563,West Ham,1,3,0,1,AWAY_TEAM
497783,2025-05-25 15:00:00+00:00,38,64,Liverpool,354,Crystal Palace,1,1,0,1,DRAW
497784,2025-05-25 15:00:00+00:00,38,66,Man United,58,Aston Villa,2,0,0,0,HOME_TEAM
497785,2025-05-25 15:00:00+00:00,38,67,Newcastle,62,Everton,0,1,0,0,AWAY_TEAM
497786,2025-05-25 15:00:00+00:00,38,351,Nottingham,61,Chelsea,0,1,0,0,AWAY_TEAM
497787,2025-05-25 15:00:00+00:00,38,340,Southampton,57,Arsenal,1,2,0,1,AWAY_TEAM
497788,2025-05-25 15:00:00+00:00,38,73,Tottenham,397,Brighton Hove,1,4,1,0,AWAY_TEAM
497789,2025-05-25 15:00:00+00:00,38,76,Wolverhampton,402,Brentford,1,1,0,1,DRAW
